transaction_id,date,time,outlet_id,outlet_name,city,province,menu_id,menu_name,category,quantity,unit_price,total_amount,channel
TXN_000153,2025-07-17,12:24,FC_0016,Fore Coffee Paramount Gading Serpong,Tangerang,Banten,TEA02,Iced Green Tea Jasmine,Tea,4,29000,116000,Pick-up (App)
TXN_000154,2026-01-09,07:29,FC_0148,Fore Coffee Location 2,Pontianak,Kalimantan Barat,COF05,Iced Malty Latte,Coffee,1,27000,27000,Dine-in
TXN_000155,2026-02-26,08:17,FC_0229,Fore Coffee Kings Shopping Center,Bandung,Jawa Barat,AMR01,Iced Americano,Americano,2,23000,46000,ShopeeFood
TXN_000156,2025-07-03,09:00,FC_0035,Fore Coffee Location 1,Balikpapan,Kalimantan Timur,COF01,Iced Cafe Latte,Coffee,1,29000,29000,Pick-up (App)
TXN_000157,2026-03-11,14:49,FC_0014,Fore Coffee Bekasi Junction,Bekasi,Jawa Barat,NCF01,Iced Dark Chocolate,Non Coffee,1,34000,34000,Dine-in
TXN_000158,2025-07-04,09:01,FC_0269,Fore Coffee Krakatau,Medan,Sumatera Utara,NCF01,Iced Dark Chocolate,Non Coffee,4,34000,136000,Pick-up (App)
TXN_000159,2025-11-04,07:15,FC_0106,Fore Coffee Level 21 Mall,Denpasar,Bali,SIG01,Iced Aren Latte,Fore Signature,2,29000,58000,GrabFood
TXN_000160,2025-06-01,12:38,FC_0320,Fore Coffee Location 2,Pekanbaru,Riau,NCF02,Iced Matcha Green Tea,Non Coffee,1,34000,34000,GrabFood
TXN_000161,2025-07-22,15:46,FC_0047,Fore Coffee Paragon City Mall,Semarang,Jawa Tengah,AMR04,Iced Triple Peach Americano,Americano,1,29000,29000,GrabFood
TXN_000162,2025-05-02,17:24,FC_0221,Fore Coffee Central Park,Jakarta Barat,DKI Jakarta,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,GrabFood
TXN_000163,2026-02-08,12:40,FC_0279,Fore Coffee Ciputat,Tangerang Selatan,Banten,TEA01,Iced English Breakfast,Tea,1,29000,29000,GoFood
TXN_000164,2025-04-26,12:04,FC_0021,Fore Coffee Area 15,Jakarta Barat,DKI Jakarta,NCF01,Iced Dark Chocolate,Non Coffee,2,34000,68000,Pick-up (App)
TXN_000165,2025-04-03,20:13,FC_0135,Fore Coffee AEON Mall JGC,Jakarta Timur,DKI Jakarta,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,Walk-in Takeaway
TXN_000166,2025-06-14,19:11,FC_0332,Fore Coffee Asia Mega Mas,Medan,Sumatera Utara,SIG04,Iced Pandan Latte,Fore Signature,1,29000,29000,Pick-up (App)
TXN_000167,2025-08-26,14:06,FC_0275,Fore Coffee Location 2,Batam,Kepulauan Riau,COF08,Iced Nutty Oat Latte,Coffee,2,39000,78000,GoFood
TXN_000168,2025-03-13,10:19,FC_0175,Fore Coffee Menara Sudirman,Jakarta Selatan,DKI Jakarta,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,2,33000,66000,GoFood
TXN_000169,2025-04-03,07:17,FC_0166,Fore Coffee Area 12,Jakarta Timur,DKI Jakarta,SIG05,Hot Pandan Latte,Fore Signature,1,29000,29000,ShopeeFood
TXN_000170,2025-04-22,10:44,FC_0187,Fore Coffee QBig BSD,Tangerang,Banten,SIG01,Iced Aren Latte,Fore Signature,2,29000,58000,Dine-in
TXN_000171,2025-05-19,16:04,FC_0324,Fore Coffee Location 1,Kendari,Sulawesi Tenggara,NCF04,Iced Almond Choco,Non Coffee,3,39000,117000,Pick-up (App)
TXN_000172,2025-05-17,17:29,FC_0060,Fore Coffee Location 3,Balikpapan,Kalimantan Timur,AMR01,Iced Americano,Americano,1,23000,23000,Pick-up (App)
TXN_000173,2025-01-22,12:14,FC_0295,Fore Coffee Sudirman Park,Jakarta Selatan,DKI Jakarta,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,ShopeeFood
TXN_000174,2025-02-04,12:10,FC_0077,Fore Coffee Area 17,Bandung,Jawa Barat,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,GrabFood
TXN_000175,2025-01-22,15:30,FC_0339,Fore Coffee Dharmahusada,Surabaya,Jawa Timur,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,3,33000,99000,GrabFood
TXN_000176,2025-11-29,07:13,FC_0247,Fore Coffee Gubeng,Surabaya,Jawa Timur,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,ShopeeFood
TXN_000177,2025-01-02,21:04,FC_0005,Fore Coffee Taman Anggrek,Jakarta Barat,DKI Jakarta,SIG07,Iced Kopi Dari Tani,Fore Signature,5,25000,125000,Pick-up (App)
TXN_000178,2025-07-12,14:46,FC_0072,Fore Coffee Panakkukang Mall,Makassar,Sulawesi Selatan,COF03,Iced Cappuccino,Coffee,1,29000,29000,Walk-in Takeaway
TXN_000179,2025-07-23,11:49,FC_0030,Fore Coffee Location 1,Cirebon,Jawa Barat,NCF01,Iced Dark Chocolate,Non Coffee,1,34000,34000,Dine-in
TXN_000180,2025-08-03,13:25,FC_0038,Fore Coffee The Cathay,Singapore,Singapore,NCF05,Iced Matcha Butter Salt Cream,Non Coffee,1,31000,31000,Dine-in
TXN_000181,2025-01-15,12:38,FC_0123,Fore Coffee Neo Soho,Jakarta Barat,DKI Jakarta,SIG07,Iced Kopi Dari Tani,Fore Signature,1,25000,25000,Dine-in
TXN_000182,2025-11-13,13:10,FC_0261,Fore Coffee Location 3,Pekanbaru,Riau,AMR02,Hot Americano,Americano,2,23000,46000,GoFood
TXN_000183,2025-11-26,10:16,FC_0312,Fore Coffee Margonda,Depok,Jawa Barat,AMR04,Iced Triple Peach Americano,Americano,2,29000,58000,Dine-in
TXN_000184,2025-09-15,12:08,FC_0059,Fore Coffee Harapan Indah,Bekasi,Jawa Barat,REF01,Iced Coco Peach Fusion,Refresher,2,29000,58000,Dine-in
TXN_000185,2025-02-20,10:38,FC_0088,Fore Coffee Location 1,Aceh,Aceh,AMR02,Hot Americano,Americano,1,23000,23000,Dine-in
TXN_000186,2025-03-01,12:48,FC_0187,Fore Coffee QBig BSD,Tangerang,Banten,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,Pick-up (App)
TXN_000187,2025-05-13,08:46,FC_0110,Fore Coffee Pasteur,Bandung,Jawa Barat,SIG07,Iced Kopi Dari Tani,Fore Signature,1,25000,25000,GrabFood
TXN_000188,2026-02-16,16:35,FC_0272,Fore Coffee Pasar Baru,Jakarta Pusat,DKI Jakarta,AMR02,Hot Americano,Americano,2,23000,46000,Dine-in
TXN_000189,2025-03-06,10:43,FC_0157,Fore Coffee Thamrin Plaza Medan,Medan,Sumatera Utara,SIG07,Iced Kopi Dari Tani,Fore Signature,2,25000,50000,GrabFood
TXN_000190,2025-10-03,13:16,FC_0286,Fore Coffee Grand Galaxy Park,Bekasi,Jawa Barat,SIG04,Iced Pandan Latte,Fore Signature,2,29000,58000,Dine-in
TXN_000191,2025-07-30,17:55,FC_0052,Fore Coffee Location 4,Badung,Bali,COF04,Iced Bumi Latte,Coffee,2,25000,50000,Pick-up (App)
TXN_000192,2025-09-25,09:34,FC_0085,Fore Coffee Riau Street,Bandung,Jawa Barat,COF01,Iced Cafe Latte,Coffee,2,29000,58000,GrabFood
TXN_000193,2025-01-17,19:05,FC_0193,Fore Coffee PIK 2,Jakarta Utara,DKI Jakarta,SIG02,Hot Aren Latte,Fore Signature,1,29000,29000,Dine-in
TXN_000194,2025-07-17,08:58,FC_0151,Fore Coffee Pluit Village,Jakarta Utara,DKI Jakarta,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,Pick-up (App)
TXN_000195,2026-01-20,16:22,FC_0033,Fore Coffee Area 13,Tangerang Selatan,Banten,SIG02,Hot Aren Latte,Fore Signature,3,29000,87000,Pick-up (App)
TXN_000196,2025-06-16,09:11,FC_0342,Fore Coffee Nipah Mall,Makassar,Sulawesi Selatan,DEL02,Chicken Teriyaki Sandwich,Fore Deli,2,39000,78000,Pick-up (App)
TXN_000197,2026-02-28,17:10,FC_0338,Fore Coffee Area 10,Semarang,Jawa Tengah,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,5,33000,165000,Pick-up (App)
TXN_000198,2025-04-28,08:15,FC_0264,Fore Coffee Tomang,Jakarta Barat,DKI Jakarta,COF05,Iced Malty Latte,Coffee,2,27000,54000,Dine-in
TXN_000199,2025-07-30,20:13,FC_0052,Fore Coffee Location 4,Badung,Bali,COF06,Iced Dirty Matchapresso,Coffee,1,31000,31000,GrabFood
TXN_000200,2026-01-15,08:40,FC_0238,Fore Coffee Cinere Bellevue,Depok,Jawa Barat,COF01,Iced Cafe Latte,Coffee,4,29000,116000,Pick-up (App)
TXN_000201,2026-02-11,17:14,FC_0195,Fore Coffee Pondok Indah Mall,Jakarta Selatan,DKI Jakarta,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,GrabFood
TXN_000202,2025-02-16,12:55,FC_0077,Fore Coffee Area 17,Bandung,Jawa Barat,SIG01,Iced Aren Latte,Fore Signature,2,29000,58000,GoFood
TXN_000203,2025-09-14,09:10,FC_0015,Fore Coffee Festival Citylink,Bandung,Jawa Barat,AMR04,Iced Triple Peach Americano,Americano,2,29000,58000,Walk-in Takeaway
TXN_000204,2025-07-23,15:43,FC_0334,Fore Coffee Wahid Hasyim,Jakarta Pusat,DKI Jakarta,AMR02,Hot Americano,Americano,1,23000,23000,Dine-in
TXN_000205,2026-02-22,08:59,FC_0338,Fore Coffee Area 10,Semarang,Jawa Tengah,SIG01,Iced Aren Latte,Fore Signature,2,29000,58000,Walk-in Takeaway
TXN_000206,2026-02-05,16:56,FC_0328,Fore Coffee Seminyak,Denpasar,Bali,NCF02,Iced Matcha Green Tea,Non Coffee,1,34000,34000,Pick-up (App)
TXN_000207,2025-05-09,09:27,FC_0106,Fore Coffee Level 21 Mall,Denpasar,Bali,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,2,33000,66000,Pick-up (App)
TXN_000208,2025-09-13,12:36,FC_0029,Fore Coffee Pulomas,Jakarta Timur,DKI Jakarta,DEL03,Almond Croissant,Fore Deli,2,36000,72000,Pick-up (App)
TXN_000209,2025-10-03,14:09,FC_0264,Fore Coffee Tomang,Jakarta Barat,DKI Jakarta,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,Dine-in
TXN_000210,2025-10-24,08:01,FC_0166,Fore Coffee Area 12,Jakarta Timur,DKI Jakarta,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,Pick-up (App)
TXN_000211,2025-12-15,18:03,FC_0045,Fore Coffee Java Mall,Semarang,Jawa Tengah,SIG01,Iced Aren Latte,Fore Signature,3,29000,87000,Pick-up (App)
TXN_000212,2025-03-20,20:30,FC_0029,Fore Coffee Pulomas,Jakarta Timur,DKI Jakarta,SIG05,Hot Pandan Latte,Fore Signature,2,29000,58000,Dine-in
TXN_000213,2025-03-13,15:56,FC_0237,Fore Coffee Lippo Mall Kemang,Jakarta Selatan,DKI Jakarta,COF03,Iced Cappuccino,Coffee,1,29000,29000,Dine-in
TXN_000214,2025-07-24,11:55,FC_0294,Fore Coffee Location 2,Palangkaraya,Kalimantan Tengah,SIG05,Hot Pandan Latte,Fore Signature,3,29000,87000,Pick-up (App)
TXN_000215,2025-03-08,14:19,FC_0202,Fore Coffee Detos,Depok,Jawa Barat,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,ShopeeFood
TXN_000216,2025-05-11,08:02,FC_0086,Fore Coffee Hartono Mall Solo,Solo,Jawa Tengah,NCF03,Iced Classic Milo,Non Coffee,3,25000,75000,GoFood
TXN_000217,2025-05-18,16:30,FC_0155,Fore Coffee Bintaro Jaya Xchange,Jakarta Selatan,DKI Jakarta,DEL01,Mushroom Truffle Sandwich,Fore Deli,1,42000,42000,Pick-up (App)
TXN_000218,2025-08-31,10:30,FC_0341,Fore Coffee Tambun,Bekasi,Jawa Barat,SIG07,Iced Kopi Dari Tani,Fore Signature,4,25000,100000,Pick-up (App)
TXN_000219,2025-04-26,14:28,FC_0140,Fore Coffee PIK Avenue,Jakarta Utara,DKI Jakarta,NCF02,Iced Matcha Green Tea,Non Coffee,2,34000,68000,Dine-in
TXN_000220,2025-12-10,09:24,FC_0177,Fore Coffee Setiabudhi,Bandung,Jawa Barat,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,2,33000,66000,Dine-in
TXN_000221,2025-09-24,21:39,FC_0058,Fore Coffee Cibubur Junction,Jakarta Timur,DKI Jakarta,COF01,Iced Cafe Latte,Coffee,3,29000,87000,Dine-in
TXN_000222,2026-01-29,08:39,FC_0265,Fore Coffee Location 5,Balikpapan,Kalimantan Timur,SIG04,Iced Pandan Latte,Fore Signature,2,29000,58000,Dine-in
TXN_000223,2025-09-12,08:55,FC_0103,Fore Coffee Location 1,Batam,Kepulauan Riau,COF02,Hot Cafe Latte,Coffee,1,29000,29000,Dine-in
TXN_000224,2025-05-16,09:23,FC_0027,Fore Coffee Cengkareng,Jakarta Barat,DKI Jakarta,NCF05,Iced Matcha Butter Salt Cream,Non Coffee,2,31000,62000,GrabFood
TXN_000225,2025-07-13,18:06,FC_0156,Fore Coffee Galaxy Mall,Surabaya,Jawa Timur,SIG04,Iced Pandan Latte,Fore Signature,2,29000,58000,Pick-up (App)
TXN_000226,2026-03-26,19:27,FC_0105,Fore Coffee Slamet Riyadi,Solo,Jawa Tengah,SIG02,Hot Aren Latte,Fore Signature,1,29000,29000,Dine-in
TXN_000227,2025-10-11,19:34,FC_0221,Fore Coffee Central Park,Jakarta Barat,DKI Jakarta,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,GrabFood
TXN_000228,2025-02-19,08:29,FC_0195,Fore Coffee Pondok Indah Mall,Jakarta Selatan,DKI Jakarta,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,Dine-in
TXN_000229,2025-08-31,10:12,FC_0302,Fore Coffee Area 19,Jakarta Pusat,DKI Jakarta,AMR01,Iced Americano,Americano,3,23000,69000,GoFood
TXN_000230,2025-10-16,08:40,FC_0250,Fore Coffee Menteng,Jakarta Pusat,DKI Jakarta,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,2,33000,66000,Dine-in
TXN_000231,2025-08-28,09:19,FC_0152,Fore Coffee Mega Bekasi,Bekasi,Jawa Barat,COF01,Iced Cafe Latte,Coffee,1,29000,29000,Pick-up (App)
TXN_000232,2025-04-27,12:01,FC_0288,Fore Coffee Bugis Junction,Singapore,Singapore,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,GrabFood
TXN_000233,2025-02-04,07:33,FC_0189,Fore Coffee Cikarang,Bekasi,Jawa Barat,SIG02,Hot Aren Latte,Fore Signature,2,29000,58000,Pick-up (App)
TXN_000234,2025-11-10,07:54,FC_0201,Fore Coffee Location 2,Bogor,Jawa Barat,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,2,33000,66000,Pick-up (App)
TXN_000235,2025-10-17,17:19,FC_0148,Fore Coffee Location 2,Pontianak,Kalimantan Barat,COF04,Iced Bumi Latte,Coffee,3,25000,75000,GrabFood
TXN_000236,2025-08-11,11:44,FC_0034,Fore Coffee Location 2,Mataram,Nusa Tenggara Barat,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,GoFood
TXN_000237,2025-08-17,15:37,FC_0170,Fore Coffee Sarinah,Jakarta Pusat,DKI Jakarta,COF03,Iced Cappuccino,Coffee,3,29000,87000,Dine-in
TXN_000238,2025-08-14,15:12,FC_0037,Fore Coffee Bassura City,Jakarta Timur,DKI Jakarta,SIG04,Iced Pandan Latte,Fore Signature,3,29000,87000,GoFood
TXN_000239,2025-08-05,10:01,FC_0016,Fore Coffee Paramount Gading Serpong,Tangerang,Banten,NCF01,Iced Dark Chocolate,Non Coffee,1,34000,34000,ShopeeFood
TXN_000240,2025-06-06,14:14,FC_0234,Fore Coffee Location 4,Padang,Sumatera Barat,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,GrabFood
TXN_000241,2025-12-02,14:57,FC_0075,Fore Coffee Location 3,Cirebon,Jawa Barat,REF01,Iced Coco Peach Fusion,Refresher,1,29000,29000,GrabFood
TXN_000242,2025-06-21,17:56,FC_0136,Fore Coffee Location 1,Manado,Sulawesi Utara,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,2,33000,66000,Pick-up (App)
TXN_000243,2025-09-01,10:30,FC_0310,Fore Coffee Palembang Indah Mall,Palembang,Sumatera Selatan,SIG06,Iced Buttercream Latte,Fore Signature,1,33000,33000,Dine-in
TXN_000244,2025-09-14,15:15,FC_0317,Fore Coffee Marvell City,Surabaya,Jawa Timur,COF06,Iced Dirty Matchapresso,Coffee,1,31000,31000,GrabFood
TXN_000245,2025-03-13,14:17,FC_0254,Fore Coffee Mall Ratu Indah,Makassar,Sulawesi Selatan,SIG07,Iced Kopi Dari Tani,Fore Signature,5,25000,125000,Pick-up (App)
TXN_000246,2025-12-16,08:19,FC_0259,Fore Coffee Ciater,Tangerang Selatan,Banten,AMR02,Hot Americano,Americano,1,23000,23000,GoFood
TXN_000247,2025-02-09,09:12,FC_0061,Fore Coffee Location 4,Balikpapan,Kalimantan Timur,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,GrabFood
TXN_000248,2026-01-04,07:29,FC_0050,Fore Coffee Grand Indonesia,Jakarta Pusat,DKI Jakarta,COF08,Iced Nutty Oat Latte,Coffee,3,39000,117000,Pick-up (App)
TXN_000249,2025-08-13,19:54,FC_0082,Fore Coffee Area 10,Denpasar,Bali,SIG02,Hot Aren Latte,Fore Signature,5,29000,145000,Dine-in
TXN_000250,2025-07-22,08:15,FC_0322,Fore Coffee Banyumanik,Semarang,Jawa Tengah,COF01,Iced Cafe Latte,Coffee,2,29000,58000,Dine-in
TXN_000251,2025-01-02,13:16,FC_0060,Fore Coffee Location 3,Balikpapan,Kalimantan Timur,NCF02,Iced Matcha Green Tea,Non Coffee,1,34000,34000,Dine-in
TXN_000252,2025-08-27,14:03,FC_0346,Fore Coffee Location 1,Purwokerto,Jawa Tengah,NCF01,Iced Dark Chocolate,Non Coffee,1,34000,34000,GrabFood
TXN_000253,2026-03-13,08:50,FC_0054,Fore Coffee Rungkut,Surabaya,Jawa Timur,COF03,Iced Cappuccino,Coffee,4,29000,116000,GrabFood
TXN_000254,2025-11-06,17:44,FC_0132,Fore Coffee Beachwalk Kuta,Denpasar,Bali,SIG01,Iced Aren Latte,Fore Signature,3,29000,87000,GoFood
TXN_000255,2025-05-21,10:28,FC_0010,Fore Coffee BG Junction,Surabaya,Jawa Timur,SIG07,Iced Kopi Dari Tani,Fore Signature,5,25000,125000,Walk-in Takeaway
TXN_000256,2025-02-18,14:17,FC_0250,Fore Coffee Menteng,Jakarta Pusat,DKI Jakarta,SIG06,Iced Buttercream Latte,Fore Signature,1,33000,33000,GoFood
TXN_000257,2026-03-01,08:05,FC_0262,Fore Coffee Area 12,Medan,Sumatera Utara,SIG06,Iced Buttercream Latte,Fore Signature,1,33000,33000,Pick-up (App)
TXN_000258,2025-01-31,14:05,FC_0112,Fore Coffee Location 2,Palu,Sulawesi Tengah,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,Dine-in
TXN_000259,2025-09-30,10:23,FC_0263,Fore Coffee Wiyung,Surabaya,Jawa Timur,NCF01,Iced Dark Chocolate,Non Coffee,1,34000,34000,Pick-up (App)
TXN_000260,2025-11-27,12:53,FC_0235,Fore Coffee Trans Studio Mall,Bandung,Jawa Barat,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,2,33000,66000,Dine-in
TXN_000261,2025-12-10,07:09,FC_0009,Fore Coffee Mangga Dua,Jakarta Pusat,DKI Jakarta,SIG06,Iced Buttercream Latte,Fore Signature,2,33000,66000,Pick-up (App)
TXN_000262,2025-04-28,17:27,FC_0290,Fore Coffee Area 12,Jakarta Utara,DKI Jakarta,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,GoFood
TXN_000263,2026-01-04,08:23,FC_0222,Fore Coffee East Coast Center,Surabaya,Jawa Timur,SIG04,Iced Pandan Latte,Fore Signature,2,29000,58000,GrabFood
TXN_000264,2025-08-08,14:48,FC_0322,Fore Coffee Banyumanik,Semarang,Jawa Tengah,SIG07,Iced Kopi Dari Tani,Fore Signature,2,25000,50000,GrabFood
TXN_000265,2025-01-27,16:32,FC_0044,Fore Coffee Graha Raya,Tangerang Selatan,Banten,COF01,Iced Cafe Latte,Coffee,1,29000,29000,GrabFood
TXN_000266,2025-03-26,12:29,FC_0308,Fore Coffee Lippo Mall Puri,Jakarta Barat,DKI Jakarta,COF06,Iced Dirty Matchapresso,Coffee,2,31000,62000,GrabFood
TXN_000267,2025-10-15,18:01,FC_0029,Fore Coffee Pulomas,Jakarta Timur,DKI Jakarta,COF06,Iced Dirty Matchapresso,Coffee,2,31000,62000,GrabFood
TXN_000268,2026-01-25,16:21,FC_0322,Fore Coffee Banyumanik,Semarang,Jawa Tengah,COF01,Iced Cafe Latte,Coffee,1,29000,29000,Pick-up (App)
TXN_000269,2026-01-04,14:04,FC_0186,Fore Coffee Sunter Mall,Jakarta Utara,DKI Jakarta,SIG06,Iced Buttercream Latte,Fore Signature,3,33000,99000,Dine-in
TXN_000270,2025-07-18,14:56,FC_0061,Fore Coffee Location 4,Balikpapan,Kalimantan Timur,SIG07,Iced Kopi Dari Tani,Fore Signature,2,25000,50000,Pick-up (App)
TXN_000271,2026-01-11,13:17,FC_0113,Fore Coffee Location 2,Purwokerto,Jawa Tengah,SIG05,Hot Pandan Latte,Fore Signature,3,29000,87000,Dine-in
TXN_000272,2025-07-12,12:15,FC_0178,Fore Coffee Grand Wisata,Bekasi,Jawa Barat,NCF04,Iced Almond Choco,Non Coffee,3,39000,117000,Dine-in
TXN_000273,2025-03-25,15:18,FC_0324,Fore Coffee Location 1,Kendari,Sulawesi Tenggara,COF05,Iced Malty Latte,Coffee,1,27000,27000,Dine-in
TXN_000274,2026-01-31,16:52,FC_0071,Fore Coffee Location 1,Ternate,Maluku Utara,SIG04,Iced Pandan Latte,Fore Signature,1,29000,29000,Pick-up (App)
TXN_000275,2025-07-20,12:25,FC_0227,Fore Coffee Location 1,Palu,Sulawesi Tengah,SIG06,Iced Buttercream Latte,Fore Signature,1,33000,33000,GrabFood
TXN_000276,2026-02-02,15:43,FC_0152,Fore Coffee Mega Bekasi,Bekasi,Jawa Barat,SIG04,Iced Pandan Latte,Fore Signature,2,29000,58000,Dine-in
TXN_000277,2026-01-09,20:44,FC_0258,Fore Coffee Solo Grand Mall,Solo,Jawa Tengah,REF02,Hibiscus Lychee Peach Yakult,Refresher,2,29000,58000,Dine-in
TXN_000278,2026-01-28,14:03,FC_0091,Fore Coffee Location 1,Samarinda,Kalimantan Timur,SIG07,Iced Kopi Dari Tani,Fore Signature,1,25000,25000,GoFood
TXN_000279,2026-01-13,16:10,FC_0027,Fore Coffee Cengkareng,Jakarta Barat,DKI Jakarta,NCF04,Iced Almond Choco,Non Coffee,1,39000,39000,Pick-up (App)
TXN_000280,2025-01-21,15:09,FC_0223,Fore Coffee Foresta BSD,Tangerang Selatan,Banten,COF05,Iced Malty Latte,Coffee,4,27000,108000,Dine-in
TXN_000281,2025-08-20,10:47,FC_0335,Fore Coffee Losari Beach Area,Makassar,Sulawesi Selatan,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,Dine-in
TXN_000282,2025-01-31,21:46,FC_0003,Fore Coffee Fatmawati,Jakarta Selatan,DKI Jakarta,SIG06,Iced Buttercream Latte,Fore Signature,1,33000,33000,GrabFood
TXN_000283,2025-03-25,12:03,FC_0315,Fore Coffee Location 5,Badung,Bali,SIG02,Hot Aren Latte,Fore Signature,1,29000,29000,Dine-in
TXN_000284,2025-04-26,11:41,FC_0163,Fore Coffee Navapark BSD,Tangerang Selatan,Banten,SIG06,Iced Buttercream Latte,Fore Signature,3,33000,99000,Dine-in
TXN_000285,2025-02-13,14:41,FC_0037,Fore Coffee Bassura City,Jakarta Timur,DKI Jakarta,COF04,Iced Bumi Latte,Coffee,1,25000,25000,Dine-in
TXN_000286,2025-07-23,17:29,FC_0254,Fore Coffee Mall Ratu Indah,Makassar,Sulawesi Selatan,SIG06,Iced Buttercream Latte,Fore Signature,1,33000,33000,Dine-in
TXN_000287,2026-02-19,13:40,FC_0133,Fore Coffee Lotte Shopping Avenue,Jakarta Selatan,DKI Jakarta,COF09,Iced Caramel Praline Macchiato,Coffee,1,34000,34000,GoFood
TXN_000288,2025-01-24,11:58,FC_0173,Fore Coffee Bellagio Mall,Jakarta Selatan,DKI Jakarta,SIG06,Iced Buttercream Latte,Fore Signature,2,33000,66000,Dine-in
TXN_000289,2025-10-08,12:12,FC_0127,Fore Coffee Kota Kasablanka,Jakarta Selatan,DKI Jakarta,COF08,Iced Nutty Oat Latte,Coffee,2,39000,78000,Pick-up (App)
TXN_000290,2026-03-14,15:47,FC_0086,Fore Coffee Hartono Mall Solo,Solo,Jawa Tengah,COF04,Iced Bumi Latte,Coffee,2,25000,50000,ShopeeFood
TXN_000291,2025-03-07,09:05,FC_0062,Fore Coffee Area 31,Jakarta Selatan,DKI Jakarta,SIG05,Hot Pandan Latte,Fore Signature,3,29000,87000,Pick-up (App)
TXN_000292,2025-10-17,13:38,FC_0297,Fore Coffee Dieng,Malang,Jawa Timur,AMR02,Hot Americano,Americano,1,23000,23000,Pick-up (App)
TXN_000293,2025-12-18,16:18,FC_0114,Fore Coffee Palembang Icon,Palembang,Sumatera Selatan,SIG02,Hot Aren Latte,Fore Signature,2,29000,58000,Dine-in
TXN_000294,2025-11-06,14:14,FC_0326,Fore Coffee Location 2,Jambi,Jambi,SIG01,Iced Aren Latte,Fore Signature,2,29000,58000,GrabFood
TXN_000295,2025-11-17,08:47,FC_0184,Fore Coffee Setiabudi One,Jakarta Selatan,DKI Jakarta,SIG01,Iced Aren Latte,Fore Signature,3,29000,87000,GrabFood
TXN_000296,2025-02-20,18:43,FC_0194,Fore Coffee 23 Paskal,Bandung,Jawa Barat,COF04,Iced Bumi Latte,Coffee,4,25000,100000,Pick-up (App)
TXN_000297,2026-02-22,10:45,FC_0267,Fore Coffee Radio Dalam,Jakarta Selatan,DKI Jakarta,COF01,Iced Cafe Latte,Coffee,1,29000,29000,GrabFood
TXN_000298,2025-02-22,14:56,FC_0093,Fore Coffee Location 2,Manado,Sulawesi Utara,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,Dine-in
TXN_000299,2026-01-21,09:26,FC_0185,Fore Coffee HR Muhammad,Surabaya,Jawa Timur,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,3,33000,99000,GrabFood
TXN_000300,2025-11-09,17:00,FC_0200,Fore Coffee Location 3,Purwokerto,Jawa Tengah,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,2,33000,66000,Dine-in
TXN_000301,2025-11-27,12:17,FC_0213,Fore Coffee ICE BSD,Tangerang,Banten,COF11,Iced Buttercream Tiramisu Latte,Coffee,3,34000,102000,Dine-in
TXN_000302,2026-02-23,12:57,FC_0130,Fore Coffee Location 4,Cirebon,Jawa Barat,SIG05,Hot Pandan Latte,Fore Signature,2,29000,58000,Dine-in
TXN_000303,2026-02-24,09:00,FC_0110,Fore Coffee Pasteur,Bandung,Jawa Barat,COF09,Iced Caramel Praline Macchiato,Coffee,2,34000,68000,ShopeeFood
TXN_000304,2025-03-13,20:17,FC_0083,Fore Coffee Pacific Place,Jakarta Selatan,DKI Jakarta,SIG01,Iced Aren Latte,Fore Signature,2,29000,58000,GoFood
